recording_file,peak_sample,window_start,window_end,peak_timestamp,window_start_time,window_end_time,presence_prob,length_cm,weight_g
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8821,8802,8840,2025-10-28 11:51:45.857,2025-10-28 11:51:45.371,2025-10-28 11:51:46.314,0.9636,29.72,548.3
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,8931,8912,8950,2025-10-28 11:51:48.602,2025-10-28 11:51:48.122,2025-10-28 11:51:49.065,0.9527,29.73,531.5
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9007,8988,9026,2025-10-28 11:51:50.506,2025-10-28 11:51:50.023,2025-10-28 11:51:50.968,0.9579,28.5,433.0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9027,9008,9046,2025-10-28 11:51:51.006,2025-10-28 11:51:50.520,2025-10-28 11:51:51.478,0.5146,27.56,414.0
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9163,9144,9182,2025-10-28 11:51:54.400,2025-10-28 11:51:53.927,2025-10-28 11:51:54.886,0.5131,28.52,473.4
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9333,9314,9352,2025-10-28 11:51:58.663,2025-10-28 11:51:58.183,2025-10-28 11:51:59.143,0.9583,30.76,490.4
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9543,9524,9562,2025-10-28 11:52:03.925,2025-10-28 11:52:03.446,2025-10-28 11:52:04.388,0.8226,26.5,360.5
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9625,9606,9644,2025-10-28 11:52:05.972,2025-10-28 11:52:05.492,2025-10-28 11:52:06.452,0.9103,29.67,414.2
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9749,9730,9768,2025-10-28 11:52:09.076,2025-10-28 11:52:08.595,2025-10-28 11:52:09.556,0.9642,27.97,418.1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9915,9896,9934,2025-10-28 11:52:13.236,2025-10-28 11:52:12.756,2025-10-28 11:52:13.699,0.9575,27.19,504.1
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,9987,9968,10006,2025-10-28 11:52:15.028,2025-10-28 11:52:14.563,2025-10-28 11:52:15.510,0.9085,30.67,478.5
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10105,10086,10124,2025-10-28 11:52:17.985,2025-10-28 11:52:17.503,2025-10-28 11:52:18.466,0.9365,30.55,470.9
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10215,10196,10234,2025-10-28 11:52:20.738,2025-10-28 11:52:20.274,2025-10-28 11:52:21.218,0.9222,31.13,420.5
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10319,10300,10338,2025-10-28 11:52:23.362,2025-10-28 11:52:22.868,2025-10-28 11:52:23.825,0.5219,30.78,507.8
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10397,10378,10416,2025-10-28 11:52:25.297,2025-10-28 11:52:24.817,2025-10-28 11:52:25.776,0.6952,32.15,489.5
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10479,10460,10498,2025-10-28 11:52:27.343,2025-10-28 11:52:26.890,2025-10-28 11:52:27.824,0.5016,26.64,382.9
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10499,10480,10518,2025-10-28 11:52:27.882,2025-10-28 11:52:27.384,2025-10-28 11:52:28.320,0.8765,29.35,422.6
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10577,10558,10596,2025-10-28 11:52:29.807,2025-10-28 11:52:29.326,2025-10-28 11:52:30.288,0.8756,28.95,448.6
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10673,10654,10692,2025-10-28 11:52:32.207,2025-10-28 11:52:31.727,2025-10-28 11:52:32.687,0.9584,28.67,516.5
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10781,10762,10800,2025-10-28 11:52:34.933,2025-10-28 11:52:34.440,2025-10-28 11:52:35.391,0.9729,29.34,531.3
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,10925,10906,10944,2025-10-28 11:52:38.508,2025-10-28 11:52:38.047,2025-10-28 11:52:38.988,0.666,30.06,459.2
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11111,11092,11130,2025-10-28 11:52:43.179,2025-10-28 11:52:42.699,2025-10-28 11:52:43.643,0.966,26.73,373.3
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11293,11274,11312,2025-10-28 11:52:47.722,2025-10-28 11:52:47.258,2025-10-28 11:52:48.202,0.9262,27.5,467.8
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11363,11344,11382,2025-10-28 11:52:49.482,2025-10-28 11:52:49.000,2025-10-28 11:52:49.961,0.9021,25.23,413.7
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11387,11368,11406,2025-10-28 11:52:50.074,2025-10-28 11:52:49.610,2025-10-28 11:52:50.552,0.579,25.7,443.5
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11407,11388,11426,2025-10-28 11:52:50.585,2025-10-28 11:52:50.106,2025-10-28 11:52:51.048,0.5352,25.91,391.6
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11477,11458,11496,2025-10-28 11:52:52.329,2025-10-28 11:52:51.900,2025-10-28 11:52:52.809,0.6942,24.2,357.8
ARDG_AQUA bream 150gr 21 sm  281025 1132004.csv,11499,11480,11518,2025-10-28 11:52:52.887,2025-10-28 11:52:52.410,2025-10-28 11:52:53.370,0.8411,25.24,404.6
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,155,136,174,2025-10-28 14:31:57.983,2025-10-28 14:31:57.502,2025-10-28 14:31:58.445,0.9646,29.3,459.5
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,241,222,260,2025-10-28 14:32:00.126,2025-10-28 14:31:59.645,2025-10-28 14:32:00.614,0.9654,28.42,384.6
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,361,342,380,2025-10-28 14:32:03.133,2025-10-28 14:32:02.652,2025-10-28 14:32:03.614,0.9641,28.41,404.5
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,469,450,488,2025-10-28 14:32:05.835,2025-10-28 14:32:05.357,2025-10-28 14:32:06.317,0.9708,30.16,513.6
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,639,620,658,2025-10-28 14:32:10.104,2025-10-28 14:32:09.611,2025-10-28 14:32:10.570,0.9716,30.83,475.7
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,733,714,752,2025-10-28 14:32:12.441,2025-10-28 14:32:11.962,2025-10-28 14:32:12.921,0.9686,27.96,351.1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,851,832,870,2025-10-28 14:32:15.401,2025-10-28 14:32:14.921,2025-10-28 14:32:15.881,0.6379,25.92,369.4
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,871,852,890,2025-10-28 14:32:15.897,2025-10-28 14:32:15.416,2025-10-28 14:32:16.378,0.9772,29.77,451.1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,975,956,994,2025-10-28 14:32:18.504,2025-10-28 14:32:18.046,2025-10-28 14:32:18.983,0.9647,28.98,399.0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1045,1026,1064,2025-10-28 14:32:20.248,2025-10-28 14:32:19.784,2025-10-28 14:32:20.727,0.5018,28.09,294.9
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1065,1046,1084,2025-10-28 14:32:20.759,2025-10-28 14:32:20.279,2025-10-28 14:32:21.239,0.9754,29.86,376.6
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1113,1094,1132,2025-10-28 14:32:21.959,2025-10-28 14:32:21.480,2025-10-28 14:32:22.438,0.9753,27.63,360.4
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1229,1210,1248,2025-10-28 14:32:24.854,2025-10-28 14:32:24.390,2025-10-28 14:32:25.334,0.9278,29.64,445.6
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1327,1308,1346,2025-10-28 14:32:27.318,2025-10-28 14:32:26.837,2025-10-28 14:32:27.798,0.8547,25.54,379.8
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1361,1342,1380,2025-10-28 14:32:28.164,2025-10-28 14:32:27.685,2025-10-28 14:32:28.645,0.6168,26.28,370.7
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1381,1362,1400,2025-10-28 14:32:28.660,2025-10-28 14:32:28.200,2025-10-28 14:32:29.140,0.8708,28.34,518.4
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1401,1382,1420,2025-10-28 14:32:29.176,2025-10-28 14:32:28.692,2025-10-28 14:32:29.635,0.9461,30.43,757.4
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1423,1404,1442,2025-10-28 14:32:29.716,2025-10-28 14:32:29.237,2025-10-28 14:32:30.195,0.9931,32.49,695.0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1639,1620,1658,2025-10-28 14:32:35.122,2025-10-28 14:32:34.644,2025-10-28 14:32:35.606,0.9416,29.5,436.4
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1773,1754,1792,2025-10-28 14:32:38.481,2025-10-28 14:32:38.003,2025-10-28 14:32:38.961,0.9432,27.36,336.1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,1895,1876,1914,2025-10-28 14:32:41.537,2025-10-28 14:32:41.075,2025-10-28 14:32:42.016,0.9675,30.48,504.8
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,2637,2618,2656,2025-10-28 14:33:00.106,2025-10-28 14:32:59.628,2025-10-28 14:33:00.586,0.9724,28.04,390.6
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,2737,2718,2756,2025-10-28 14:33:02.622,2025-10-28 14:33:02.159,2025-10-28 14:33:03.078,0.9592,29.14,475.9
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,2819,2800,2838,2025-10-28 14:33:04.666,2025-10-28 14:33:04.186,2025-10-28 14:33:05.165,0.9488,29.25,420.9
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,2919,2900,2938,2025-10-28 14:33:07.177,2025-10-28 14:33:06.700,2025-10-28 14:33:07.646,0.7528,26.1,389.9
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,2939,2920,2958,2025-10-28 14:33:07.673,2025-10-28 14:33:07.192,2025-10-28 14:33:08.152,0.9641,26.22,382.4
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3021,3002,3040,2025-10-28 14:33:09.720,2025-10-28 14:33:09.256,2025-10-28 14:33:10.200,0.9718,28.27,382.3
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3099,3080,3118,2025-10-28 14:33:11.671,2025-10-28 14:33:11.207,2025-10-28 14:33:12.152,0.9628,28.26,463.3
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3171,3152,3190,2025-10-28 14:33:13.480,2025-10-28 14:33:13.000,2025-10-28 14:33:13.960,0.9378,26.97,363.5
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3257,3238,3276,2025-10-28 14:33:15.643,2025-10-28 14:33:15.158,2025-10-28 14:33:16.133,0.9758,29.18,462.8
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3321,3302,3340,2025-10-28 14:33:17.238,2025-10-28 14:33:16.758,2025-10-28 14:33:17.717,0.9609,28.11,388.1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3399,3380,3418,2025-10-28 14:33:19.190,2025-10-28 14:33:18.709,2025-10-28 14:33:19.669,0.9538,30.52,457.6
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3543,3524,3562,2025-10-28 14:33:22.788,2025-10-28 14:33:22.325,2025-10-28 14:33:23.269,0.962,29.21,412.5
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3629,3610,3648,2025-10-28 14:33:24.947,2025-10-28 14:33:24.468,2025-10-28 14:33:25.428,0.9791,27.26,389.0
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3707,3688,3726,2025-10-28 14:33:26.899,2025-10-28 14:33:26.419,2025-10-28 14:33:27.379,0.9712,28.55,480.9
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3805,3786,3824,2025-10-28 14:33:29.346,2025-10-28 14:33:28.882,2025-10-28 14:33:29.826,0.962,28.82,474.3
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3837,3818,3856,2025-10-28 14:33:30.147,2025-10-28 14:33:29.684,2025-10-28 14:33:30.644,0.962,27.74,499.3
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,3857,3838,3876,2025-10-28 14:33:30.658,2025-10-28 14:33:30.178,2025-10-28 14:33:31.122,0.9849,28.84,537.3
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4313,4294,4332,2025-10-28 14:33:42.091,2025-10-28 14:33:41.597,2025-10-28 14:33:42.542,0.9309,29.81,458.1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4399,4380,4418,2025-10-28 14:33:44.221,2025-10-28 14:33:43.743,2025-10-28 14:33:44.701,0.9671,28.82,387.7
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4501,4482,4520,2025-10-28 14:33:46.779,2025-10-28 14:33:46.300,2025-10-28 14:33:47.243,0.9704,28.72,537.8
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4567,4548,4586,2025-10-28 14:33:48.427,2025-10-28 14:33:47.947,2025-10-28 14:33:48.907,0.9733,28.69,423.1
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4747,4728,4766,2025-10-28 14:33:52.938,2025-10-28 14:33:52.457,2025-10-28 14:33:53.401,0.7577,26.91,398.4
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4877,4858,4896,2025-10-28 14:33:56.184,2025-10-28 14:33:55.705,2025-10-28 14:33:56.665,0.9717,29.99,415.2
ARDG_AQUA bream 280gr 24cm  281025 1425002.csv,4969,4950,4988,2025-10-28 14:33:58.487,2025-10-28 14:33:58.008,2025-10-28 14:33:58.967,0.6584,27.74,418.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,805,786,824,2025-10-28 12:38:37.818,2025-10-28 12:38:37.334,2025-10-28 12:38:38.279,0.9776,27.28,377.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,887,868,906,2025-10-28 12:38:39.862,2025-10-28 12:38:39.384,2025-10-28 12:38:40.343,0.8848,26.39,426.0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,991,972,1010,2025-10-28 12:38:42.470,2025-10-28 12:38:41.990,2025-10-28 12:38:42.948,0.9811,26.99,417.3
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1083,1064,1102,2025-10-28 12:38:44.772,2025-10-28 12:38:44.292,2025-10-28 12:38:45.264,0.9507,28.77,436.6
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1195,1176,1214,2025-10-28 12:38:47.573,2025-10-28 12:38:47.093,2025-10-28 12:38:48.052,0.9564,26.83,380.2
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1329,1310,1348,2025-10-28 12:38:50.931,2025-10-28 12:38:50.451,2025-10-28 12:38:51.395,0.9681,31.22,510.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1455,1436,1474,2025-10-28 12:38:54.083,2025-10-28 12:38:53.603,2025-10-28 12:38:54.562,0.7545,30.69,464.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1527,1508,1546,2025-10-28 12:38:55.891,2025-10-28 12:38:55.408,2025-10-28 12:38:56.354,0.967,25.76,348.7
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1597,1578,1616,2025-10-28 12:38:57.633,2025-10-28 12:38:57.153,2025-10-28 12:38:58.114,0.9601,27.33,480.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1653,1634,1672,2025-10-28 12:38:59.041,2025-10-28 12:38:58.560,2025-10-28 12:38:59.522,0.7959,28.91,465.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,1811,1792,1830,2025-10-28 12:39:02.991,2025-10-28 12:39:02.511,2025-10-28 12:39:03.478,0.9322,29.21,490.2
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2065,2046,2084,2025-10-28 12:39:09.359,2025-10-28 12:39:08.877,2025-10-28 12:39:09.821,0.7572,31.69,445.0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2145,2126,2164,2025-10-28 12:39:11.359,2025-10-28 12:39:10.878,2025-10-28 12:39:11.820,0.7745,27.97,463.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2215,2196,2234,2025-10-28 12:39:13.101,2025-10-28 12:39:12.621,2025-10-28 12:39:13.580,0.7722,29.62,501.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2283,2264,2302,2025-10-28 12:39:14.814,2025-10-28 12:39:14.356,2025-10-28 12:39:15.287,0.979,25.91,373.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2367,2348,2386,2025-10-28 12:39:16.909,2025-10-28 12:39:16.430,2025-10-28 12:39:17.387,0.8915,29.75,486.2
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2423,2404,2442,2025-10-28 12:39:18.314,2025-10-28 12:39:17.838,2025-10-28 12:39:18.811,0.8677,29.0,405.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2485,2466,2504,2025-10-28 12:39:19.866,2025-10-28 12:39:19.386,2025-10-28 12:39:20.330,0.9386,28.68,423.0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2587,2568,2606,2025-10-28 12:39:22.409,2025-10-28 12:39:21.946,2025-10-28 12:39:22.889,0.902,26.94,368.0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2661,2642,2680,2025-10-28 12:39:24.292,2025-10-28 12:39:23.805,2025-10-28 12:39:24.745,0.9118,29.04,454.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2711,2692,2730,2025-10-28 12:39:25.513,2025-10-28 12:39:25.049,2025-10-28 12:39:25.993,0.9418,30.84,499.6
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2773,2754,2792,2025-10-28 12:39:27.065,2025-10-28 12:39:26.600,2025-10-28 12:39:27.544,0.7706,29.49,421.6
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2813,2794,2832,2025-10-28 12:39:28.073,2025-10-28 12:39:27.593,2025-10-28 12:39:28.553,0.9532,26.58,342.1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2881,2862,2900,2025-10-28 12:39:29.790,2025-10-28 12:39:29.321,2025-10-28 12:39:30.248,0.9565,28.9,380.1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2925,2906,2944,2025-10-28 12:39:30.871,2025-10-28 12:39:30.407,2025-10-28 12:39:31.367,0.5769,29.18,510.3
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,2987,2968,3006,2025-10-28 12:39:32.423,2025-10-28 12:39:31.959,2025-10-28 12:39:32.902,0.7715,32.84,549.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3027,3008,3046,2025-10-28 12:39:33.433,2025-10-28 12:39:32.951,2025-10-28 12:39:33.912,0.9049,28.82,533.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3087,3068,3106,2025-10-28 12:39:34.934,2025-10-28 12:39:34.464,2025-10-28 12:39:35.414,0.9713,26.72,365.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3179,3160,3198,2025-10-28 12:39:37.239,2025-10-28 12:39:36.758,2025-10-28 12:39:37.701,0.9637,27.35,499.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3267,3248,3286,2025-10-28 12:39:39.429,2025-10-28 12:39:38.965,2025-10-28 12:39:39.909,0.9665,30.08,442.3
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3323,3304,3342,2025-10-28 12:39:40.836,2025-10-28 12:39:40.359,2025-10-28 12:39:41.320,0.9296,28.95,379.3
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3431,3412,3450,2025-10-28 12:39:43.540,2025-10-28 12:39:43.060,2025-10-28 12:39:44.021,0.9607,28.56,446.3
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3555,3536,3574,2025-10-28 12:39:46.643,2025-10-28 12:39:46.163,2025-10-28 12:39:47.123,0.6628,31.69,481.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3639,3620,3658,2025-10-28 12:39:48.755,2025-10-28 12:39:48.291,2025-10-28 12:39:49.218,0.9576,29.3,443.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3733,3714,3752,2025-10-28 12:39:51.107,2025-10-28 12:39:50.626,2025-10-28 12:39:51.570,0.9657,26.9,497.6
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3863,3844,3882,2025-10-28 12:39:54.352,2025-10-28 12:39:53.872,2025-10-28 12:39:54.846,0.9439,29.16,505.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,3953,3934,3972,2025-10-28 12:39:56.609,2025-10-28 12:39:56.129,2025-10-28 12:39:57.088,0.9388,28.45,470.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4101,4082,4120,2025-10-28 12:40:00.314,2025-10-28 12:39:59.838,2025-10-28 12:40:00.794,0.9735,29.48,482.6
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4167,4148,4186,2025-10-28 12:40:01.964,2025-10-28 12:40:01.486,2025-10-28 12:40:02.429,0.9552,28.87,419.7
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4269,4250,4288,2025-10-28 12:40:04.511,2025-10-28 12:40:04.047,2025-10-28 12:40:04.990,0.966,28.57,367.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4359,4340,4378,2025-10-28 12:40:06.766,2025-10-28 12:40:06.291,2025-10-28 12:40:07.245,0.9761,28.42,495.0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4457,4438,4476,2025-10-28 12:40:09.228,2025-10-28 12:40:08.748,2025-10-28 12:40:09.692,0.9791,28.2,424.6
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4523,4504,4542,2025-10-28 12:40:10.878,2025-10-28 12:40:10.397,2025-10-28 12:40:11.369,0.9654,28.01,477.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4625,4606,4644,2025-10-28 12:40:13.419,2025-10-28 12:40:12.955,2025-10-28 12:40:13.899,0.9764,28.92,471.2
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4725,4706,4744,2025-10-28 12:40:15.931,2025-10-28 12:40:15.451,2025-10-28 12:40:16.411,0.9701,30.27,565.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4745,4726,4764,2025-10-28 12:40:16.425,2025-10-28 12:40:15.961,2025-10-28 12:40:16.906,0.5791,26.27,486.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,4975,4956,4994,2025-10-28 12:40:22.185,2025-10-28 12:40:21.721,2025-10-28 12:40:22.664,0.9483,30.27,461.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5043,5024,5062,2025-10-28 12:40:23.895,2025-10-28 12:40:23.415,2025-10-28 12:40:24.362,0.7991,27.94,352.0
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5107,5088,5126,2025-10-28 12:40:25.496,2025-10-28 12:40:25.017,2025-10-28 12:40:25.974,0.6656,28.48,485.1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5281,5262,5300,2025-10-28 12:40:29.846,2025-10-28 12:40:29.367,2025-10-28 12:40:30.317,0.953,27.39,428.7
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5541,5522,5560,2025-10-28 12:40:36.363,2025-10-28 12:40:35.880,2025-10-28 12:40:36.857,0.9638,29.8,521.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5611,5592,5630,2025-10-28 12:40:38.116,2025-10-28 12:40:37.637,2025-10-28 12:40:38.580,0.9553,29.69,441.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5685,5666,5704,2025-10-28 12:40:39.969,2025-10-28 12:40:39.492,2025-10-28 12:40:40.434,0.9659,29.32,510.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5779,5760,5798,2025-10-28 12:40:42.323,2025-10-28 12:40:41.844,2025-10-28 12:40:42.824,0.9612,29.23,510.4
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5875,5856,5894,2025-10-28 12:40:44.722,2025-10-28 12:40:44.242,2025-10-28 12:40:45.203,0.9298,28.65,400.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,5919,5900,5938,2025-10-28 12:40:45.835,2025-10-28 12:40:45.365,2025-10-28 12:40:46.291,0.5598,30.48,493.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6003,5984,6022,2025-10-28 12:40:47.922,2025-10-28 12:40:47.444,2025-10-28 12:40:48.401,0.9756,30.15,440.2
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6061,6042,6080,2025-10-28 12:40:49.376,2025-10-28 12:40:48.898,2025-10-28 12:40:49.874,0.9608,27.24,320.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6141,6122,6160,2025-10-28 12:40:51.375,2025-10-28 12:40:50.897,2025-10-28 12:40:51.859,0.9363,29.99,444.3
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6191,6172,6210,2025-10-28 12:40:52.625,2025-10-28 12:40:52.161,2025-10-28 12:40:53.104,0.9086,29.26,470.2
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6267,6248,6286,2025-10-28 12:40:54.528,2025-10-28 12:40:54.064,2025-10-28 12:40:55.007,0.8977,29.87,484.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6417,6398,6436,2025-10-28 12:40:58.299,2025-10-28 12:40:57.819,2025-10-28 12:40:58.767,0.9698,27.69,475.1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6507,6488,6526,2025-10-28 12:41:00.542,2025-10-28 12:41:00.062,2025-10-28 12:41:01.023,0.7282,28.35,476.2
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6561,6542,6580,2025-10-28 12:41:01.882,2025-10-28 12:41:01.422,2025-10-28 12:41:02.365,0.9729,27.83,382.9
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6643,6624,6662,2025-10-28 12:41:03.949,2025-10-28 12:41:03.469,2025-10-28 12:41:04.412,0.9565,30.0,483.5
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6783,6764,6802,2025-10-28 12:41:07.451,2025-10-28 12:41:06.978,2025-10-28 12:41:07.932,0.9606,28.72,494.7
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6863,6844,6882,2025-10-28 12:41:09.454,2025-10-28 12:41:08.971,2025-10-28 12:41:09.931,0.9733,28.65,459.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6913,6894,6932,2025-10-28 12:41:10.699,2025-10-28 12:41:10.219,2025-10-28 12:41:11.178,0.9632,26.84,455.8
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,6971,6952,6990,2025-10-28 12:41:12.155,2025-10-28 12:41:11.676,2025-10-28 12:41:12.635,0.7954,30.26,419.1
ARDG_AQUA bream 310gr 23 sm  281025 1233002.csv,7017,6998,7036,2025-10-28 12:41:13.311,2025-10-28 12:41:12.827,2025-10-28 12:41:13.821,0.9701,28.93,622.6
